Date,Open,High,Low,Close,Adj Close,Volume
2018/10/23,4.7,4.7,4.31,4.37,4.37,10022260
2018/10/24,4.36,4.39,4.1,4.12,4.12,10244692
2018/10/25,3.91,4.16,3.88,4.15,4.15,11680747
2018/10/26,4.13,4.26,4.13,4.2,4.2,10191658
2018/10/29,4.18,4.19,4.08,4.1,4.1,3938567
2018/10/30,4.1,4.15,4.02,4.07,4.07,3282000
2018/10/31,4.08,4.17,4.07,4.09,4.09,5515000
2018/11/1,4.09,4.25,4.07,4.12,4.12,11238316
2018/11/2,4.2,4.41,4.15,4.36,4.36,23842200
2018/11/5,4.28,4.46,4.28,4.32,4.32,10974532
2018/11/6,4.3,4.38,4.24,4.35,4.35,11005196
2018/11/7,4.32,4.38,4.18,4.19,4.19,12617408
2018/11/8,4.22,4.35,4.21,4.23,4.23,10594500
2018/11/9,4.19,4.24,4.13,4.19,4.19,6142500
2018/11/12,4.16,4.21,4.05,4.1,4.1,9805000
2018/11/13,4.06,4.2,4.02,4.13,4.13,17842424
2018/11/14,4.13,4.27,4.12,4.2,4.2,15109500
2018/11/15,4.2,4.48,4.18,4.42,4.42,24235448
2018/11/16,4.41,4.58,4.37,4.47,4.47,34955561
2018/11/19,4.43,4.53,4.35,4.35,4.35,17754955
2018/11/20,4.09,4.23,4,4.07,4.07,66345942
2018/11/21,4.04,4.16,4.04,4.09,4.09,17692674
2018/11/22,4.1,4.15,4,4.12,4.12,25157502
2018/11/23,4.11,4.18,4.08,4.14,4.14,7855000
2018/11/26,4.12,4.2,4.12,4.13,4.13,10574939
2018/11/27,4.12,4.18,4,4.03,4.03,21008217
2018/11/28,4.07,4.09,4,4.03,4.03,12212591
2018/11/29,4.04,4.07,3.39,3.39,3.39,57959700
2018/11/30,3.39,3.45,2.96,3.25,3.25,121986729
2018/12/3,3.31,3.4,3.25,3.28,3.28,42645888
2018/12/4,3.28,3.33,3.2,3.29,3.29,25606678
2018/12/5,3.21,3.27,3.18,3.23,3.23,11302162
2018/12/6,3.21,3.23,3.04,3.09,3.09,52055799
2018/12/7,3.08,3.12,2.98,3,3,26507183
2018/12/10,2.99,3,2.79,2.85,2.85,15217097
2018/12/11,2.85,2.87,2.78,2.79,2.79,8709815
2018/12/12,2.82,2.83,2.63,2.64,2.64,28919000
2018/12/13,2.69,2.82,2.62,2.64,2.64,43667600
2018/12/14,2.64,2.69,2.37,2.39,2.39,67857957
2018/12/17,2.4,2.5,2.37,2.43,2.43,29699293
2018/12/18,2.4,2.48,2.22,2.25,2.25,34931520
2018/12/19,2.28,2.38,2.14,2.29,2.29,45988902
2018/12/20,2.28,2.28,2.16,2.2,2.2,23639000
2018/12/21,2.17,2.18,2.07,2.1,2.1,28060535
2018/12/24,2.11,2.11,2.05,2.09,2.09,6894147
2018/12/27,2.13,2.15,1.94,1.96,1.96,18539603
2018/12/28,1.99,2.13,1.94,2.09,2.09,24425441
2018/12/31,2.09,2.19,2.03,2.19,2.19,10170609
2019/1/2,2.14,2.39,2.13,2.33,2.33,58078045
2019/1/3,2.36,2.41,2.26,2.33,2.33,33957500
2019/1/4,2.3,2.5,2.26,2.48,2.48,32333987
2019/1/7,2.53,2.62,2.42,2.58,2.58,28747534
2019/1/8,2.56,2.76,2.55,2.75,2.75,38151047
2019/1/9,2.79,2.86,2.58,2.64,2.64,31778176
2019/1/10,2.61,2.8,2.58,2.7,2.7,19661745
2019/1/11,2.73,2.74,2.55,2.7,2.7,22487492
2019/1/14,2.72,2.75,2.58,2.59,2.59,9662000
2019/1/15,2.61,2.65,2.56,2.62,2.62,7788500
2019/1/16,2.62,2.67,2.57,2.64,2.64,7492000
2019/1/17,2.66,2.76,2.6,2.73,2.73,20729146
2019/1/18,2.75,2.77,2.65,2.69,2.69,10790553
2019/1/21,2.71,2.74,2.6,2.62,2.62,8527500
2019/1/22,2.62,2.63,2.32,2.39,2.39,23163108
2019/1/23,2.37,2.38,2.22,2.34,2.34,24672533
2019/1/24,2.34,2.42,2.29,2.41,2.41,11147500
2019/1/25,2.45,2.56,2.41,2.52,2.52,16617514
2019/1/28,2.56,2.66,2.52,2.54,2.54,13018500
2019/1/29,2.54,2.6,2.42,2.57,2.57,9502500
2019/1/30,2.59,2.65,2.49,2.6,2.6,13554500
2019/1/31,2.65,2.75,2.59,2.67,2.67,11935025
2019/2/1,2.7,2.71,2.62,2.66,2.66,4226728
2019/2/4,2.7,2.7,2.57,2.61,2.61,5510998
2019/2/8,2.58,3.1,2.57,3.08,3.08,41103838
2019/2/11,3.08,3.33,2.98,3.26,3.26,55517260
2019/2/12,3.28,3.35,3.08,3.19,3.19,29805409
2019/2/13,3.21,3.3,3.1,3.26,3.26,46861454
2019/2/14,3.3,3.3,3.1,3.1,3.1,29231063
2019/2/15,3.1,3.11,2.96,2.98,2.98,24009839
2019/2/18,3.01,3.23,3.01,3.14,3.14,30203505
2019/2/19,3.18,3.19,3.07,3.09,3.09,15505454
2019/2/20,3.13,3.24,3.1,3.18,3.18,20647071
2019/2/21,3.21,3.37,3.16,3.22,3.22,36970964
2019/2/22,3.26,3.33,3.22,3.28,3.28,17723875
2019/2/25,3.35,3.4,3.16,3.18,3.18,33772228
2019/2/26,3.17,3.21,3.04,3.13,3.13,23981579
2019/2/27,3.17,3.24,3.12,3.18,3.18,12767808
2019/2/28,3.23,3.3,3.16,3.21,3.21,16128073
2019/3/1,3.26,3.35,3.17,3.33,3.33,20035248
2019/3/4,3.39,3.84,3.34,3.69,3.69,71278419
2019/3/5,3.7,3.79,3.57,3.73,3.73,20980232
2019/3/6,3.8,3.8,3.66,3.69,3.69,21469937
2019/3/7,3.69,4.19,3.65,4.06,4.06,72877850
2019/3/8,4,4.15,3.86,3.87,3.87,36618996
2019/3/11,3.94,4.3,3.88,4.24,4.24,40585500
2019/3/12,4.26,4.56,4.17,4.26,4.26,50089367
2019/3/13,4.27,4.38,4.18,4.24,4.24,10119338
2019/3/14,4.3,4.3,3.9,3.9,3.9,30077500
2019/3/15,3.93,3.95,3.7,3.75,3.75,31062186
2019/3/18,3.75,3.84,3.64,3.75,3.75,16963000
2019/3/19,3.78,3.82,3.71,3.78,3.78,9648119
2019/3/20,3.8,3.8,3.71,3.71,3.71,9267050
2019/3/21,3.57,4.16,3.39,3.88,3.88,39521904
2019/3/22,3.9,3.98,3.78,3.97,3.97,9847818
2019/3/25,3.8,4.05,3.8,4.02,4.02,15245500
2019/3/26,4.04,4.04,3.77,3.82,3.82,14276236
2019/3/27,3.83,3.87,3.63,3.73,3.73,14058967
2019/3/28,3.72,3.86,3.65,3.66,3.66,24370799
2019/3/29,3.72,3.77,3.63,3.69,3.69,13952687
2019/4/1,3.71,3.93,3.71,3.93,3.93,17932860
2019/4/2,3.98,4,3.85,3.93,3.93,8252253
2019/4/3,3.97,4,3.88,3.95,3.95,10288149
2019/4/4,3.95,3.99,3.9,3.96,3.96,7022305
2019/4/8,4.01,4.05,3.93,4.02,4.02,12519000
2019/4/9,4.04,4.05,3.93,4,4,9487304
2019/4/10,4.02,4.02,3.79,3.82,3.82,15850392
2019/4/11,3.82,3.84,3.52,3.53,3.53,33708566
2019/4/12,3.57,3.62,3.35,3.39,3.39,34845600
2019/4/15,3.45,3.55,3.31,3.34,3.34,19797874
2019/4/16,3.37,3.38,3.26,3.3,3.3,10204864
2019/4/17,3.35,3.51,3.29,3.45,3.45,18637087
2019/4/18,3.45,3.45,3.3,3.35,3.35,11148474
2019/4/23,3.33,3.33,3.07,3.1,3.1,19960058
2019/4/24,3.13,3.18,2.99,3.08,3.08,13878500
2019/4/25,3.1,3.1,2.93,2.94,2.94,7680161
2019/4/26,2.94,2.99,2.89,2.92,2.92,9426296
2019/4/29,2.94,3.08,2.86,2.97,2.97,6999510
2019/4/30,2.93,2.94,2.82,2.88,2.88,5510000
2019/5/2,2.89,2.9,2.78,2.79,2.79,6199768
2019/5/3,2.8,2.8,2.71,2.79,2.79,6804996
2019/5/6,2.63,2.72,2.49,2.55,2.55,26119664
2019/5/7,2.6,2.63,2.5,2.57,2.57,9822864
2019/5/8,2.47,2.54,2.46,2.48,2.48,7629600
2019/5/9,2.46,2.47,2.31,2.37,2.37,9098900
2019/5/10,2.4,2.49,2.35,2.4,2.4,5145012
2019/5/14,2.3,2.63,2.3,2.57,2.57,18341804
2019/5/15,2.57,2.9,2.53,2.86,2.86,24614273
2019/5/16,2.88,2.99,2.71,2.73,2.73,19408470
2019/5/17,2.74,2.8,2.52,2.55,2.55,21931517
2019/5/20,2.58,2.6,2.45,2.56,2.56,5739774
2019/5/21,2.59,2.74,2.56,2.65,2.65,13016560
2019/5/22,2.65,2.72,2.59,2.61,2.61,5712573
2019/5/23,2.64,2.64,2.52,2.57,2.57,5910144
2019/5/24,2.6,2.66,2.56,2.63,2.63,5268078
2019/5/27,2.55,2.69,2.55,2.62,2.62,4512000
2019/5/28,2.66,2.82,2.58,2.82,2.82,22191348
2019/5/29,2.82,2.84,2.73,2.8,2.8,14008314
2019/5/30,2.8,2.8,2.65,2.69,2.69,8661585
2019/5/31,2.68,2.71,2.59,2.65,2.65,7890692
2019/6/3,2.6,2.7,2.52,2.7,2.7,9686500
2019/6/4,2.67,2.76,2.54,2.58,2.58,10449983
2019/6/5,2.62,2.65,2.46,2.53,2.53,8980627
2019/6/6,2.56,2.56,2.48,2.5,2.5,9439000
2019/6/10,2.49,2.58,2.49,2.53,2.53,5949379
2019/6/11,2.55,2.6,2.51,2.59,2.59,6672755
2019/6/12,2.58,2.58,2.51,2.55,2.55,4192262
2019/6/13,2.57,2.57,2.5,2.51,2.51,4424122
2019/6/14,2.53,2.55,2.49,2.51,2.51,7287428
2019/6/17,2.55,2.6,2.49,2.57,2.57,17459184
2019/6/18,2.6,2.68,2.56,2.68,2.68,7017791
2019/6/19,2.77,2.77,2.59,2.61,2.61,12488603
2019/6/20,2.64,2.73,2.61,2.7,2.7,17429056
2019/6/21,2.72,2.72,2.57,2.71,2.71,37385737
2019/6/24,2.71,2.75,2.64,2.7,2.7,17657300
2019/6/25,2.69,2.69,2.55,2.6,2.6,10516000
2019/6/26,2.61,2.61,2.52,2.52,2.52,6183869
2019/6/27,2.55,2.56,2.51,2.54,2.54,6107117
2019/6/28,2.55,2.56,2.49,2.52,2.52,7811819
2019/7/2,2.57,2.59,2.52,2.55,2.55,10668582
2019/7/3,2.53,2.55,2.41,2.41,2.41,11452000
2019/7/4,2.46,2.46,2.38,2.38,2.38,10166612
2019/7/5,2.38,2.38,2.25,2.27,2.27,12953488
2019/7/8,2.26,2.26,2,2.21,2.21,17867500
2019/7/9,2.17,2.25,2.13,2.19,2.19,5821500
2019/7/10,2.2,2.22,2.16,2.17,2.17,5318500
2019/7/11,2.18,2.22,2.13,2.16,2.16,7861000
2019/7/12,2.18,2.2,2.12,2.12,2.12,4147000
2019/7/15,2.14,2.16,2.09,2.16,2.16,5992500
2019/7/16,2.18,2.19,2.14,2.18,2.18,3964500
2019/7/17,2.2,2.2,2.15,2.18,2.18,3804000
2019/7/18,2.18,2.18,2.09,2.09,2.09,9733500
2019/7/19,2.13,2.15,2.1,2.11,2.11,5502269
2019/7/22,2.09,2.11,1.99,2.02,2.02,14167100
2019/7/23,2.06,2.62,2.05,2.62,2.62,91568769
2019/7/24,2.67,2.77,2.39,2.42,2.42,67045424
2019/7/25,2.43,2.65,2.4,2.63,2.63,40622143
2019/7/26,2.58,2.61,2.44,2.46,2.46,17577000
2019/7/29,2.45,2.49,2.34,2.39,2.39,14599889
2019/7/30,2.4,2.49,2.35,2.37,2.37,8946500
2019/7/31,2.35,2.36,2.27,2.31,2.31,6928500
2019/8/1,2.3,2.34,2.22,2.24,2.24,9866000
2019/8/2,2.16,2.18,2.12,2.17,2.17,10481500
2019/8/5,2.15,2.15,2.03,2.03,2.03,9918000
2019/8/6,1.96,2.24,1.93,2.08,2.08,21331208
2019/8/7,2.12,2.17,2.08,2.08,2.08,6192500
2019/8/8,2.09,2.18,2.09,2.11,2.11,9238000
2019/8/9,2.15,2.15,2.01,2.01,2.01,9212000
2019/8/12,2.03,2.05,1.98,2.03,2.03,5293000
2019/8/13,2,2.03,1.96,1.96,1.96,8880769
2019/8/14,2.02,2.06,1.94,1.96,1.96,8519500
2019/8/15,1.93,2.09,1.91,2.04,2.04,8672500
2019/8/16,2.06,2.06,1.98,1.98,1.98,6514000
2019/8/19,2.01,2.08,1.99,2.06,2.06,8534000
2019/8/20,2.07,2.08,1.98,1.99,1.99,10443000
2019/8/21,2,2.03,1.99,2,2,5638618
2019/8/22,2.05,2.05,1.98,1.99,1.99,6836500
2019/8/23,2.01,2.15,1.98,2.05,2.05,20046200
2019/8/26,1.98,2.11,1.96,2,2,21821800
2019/8/27,2.07,2.08,1.96,1.98,1.98,17852300
2019/8/28,2,2,1.97,1.98,1.98,4990500
2019/8/29,2,2.02,1.96,1.98,1.98,4753000
2019/8/30,1.98,2.01,1.96,1.98,1.98,7333318
2019/9/2,1.98,1.98,1.88,1.91,1.91,16768000
2019/9/3,1.91,1.91,1.8,1.8,1.8,17256500
2019/9/4,1.8,1.87,1.75,1.85,1.85,13486957
2019/9/5,1.84,1.85,1.79,1.84,1.84,7337000
2019/9/6,1.86,1.89,1.8,1.86,1.86,8355500
2019/9/9,1.88,1.89,1.84,1.87,1.87,5207000
2019/9/10,1.85,1.87,1.81,1.84,1.84,6005500
2019/9/11,1.85,2.01,1.83,1.98,1.98,14734000
2019/9/12,2.02,2.03,1.9,1.93,1.93,9099500
2019/9/13,1.92,1.95,1.87,1.95,1.95,7463500
2019/9/16,1.95,1.96,1.86,1.9,1.9,10876000
2019/9/17,1.9,1.9,1.82,1.86,1.86,7042557
2019/9/18,1.86,1.88,1.85,1.87,1.87,3383500
2019/9/19,1.87,1.88,1.83,1.83,1.83,4976500
2019/9/20,1.85,1.97,1.83,1.92,1.92,22206917
2019/9/23,1.93,1.93,1.83,1.85,1.85,10999737
2019/9/24,1.88,1.91,1.82,1.85,1.85,10251753
2019/9/25,1.85,1.85,1.81,1.82,1.82,4427240
2019/9/26,1.83,1.9,1.81,1.83,1.83,10459000
2019/9/27,1.85,1.85,1.8,1.81,1.81,3463253
2019/9/30,1.82,1.82,1.78,1.8,1.8,3137711
2019/10/2,1.76,1.8,1.75,1.76,1.76,5563000
2019/10/3,1.76,1.76,1.71,1.76,1.76,4728551
2019/10/4,1.77,1.79,1.72,1.75,1.75,2579500
2019/10/8,1.75,1.75,1.68,1.69,1.69,10921520
2019/10/9,1.67,1.68,1.6,1.66,1.66,13193060
2019/10/10,1.65,1.75,1.59,1.72,1.72,19678980
2019/10/11,1.73,1.78,1.69,1.76,1.76,13264000
2019/10/14,1.76,1.8,1.7,1.76,1.76,10177190
2019/10/15,1.77,1.77,1.7,1.73,1.73,6971500
2019/10/16,1.75,1.76,1.7,1.76,1.76,7549000
2019/10/17,1.76,1.76,1.7,1.72,1.72,13185500
2019/10/18,1.71,1.75,1.7,1.72,1.72,9285333
2019/10/21,1.72,1.73,1.69,1.7,1.7,5174500
2019/10/22,1.71,1.71,1.65,1.66,1.66,5231032
2019/10/23,1.67,1.84,1.66,1.76,1.76,38165500
2019/10/24,1.76,1.77,1.71,1.72,1.72,5967378
2019/10/25,1.73,1.78,1.72,1.75,1.75,7784400
2019/10/28,2.17,2.27,1.86,1.88,1.88,89860000
2019/10/29,1.88,1.92,1.78,1.8,1.8,22814770
2019/10/30,1.81,1.87,1.76,1.81,1.81,18785000
2019/10/31,1.81,1.84,1.74,1.74,1.74,14911500
2019/11/1,1.74,1.77,1.73,1.77,1.77,7573000
2019/11/4,1.77,1.79,1.75,1.76,1.76,8459000
2019/11/5,1.76,1.86,1.76,1.83,1.83,23622500
2019/11/6,1.83,1.85,1.76,1.76,1.76,17014500
2019/11/7,1.76,1.8,1.73,1.75,1.75,14891280
2019/11/8,1.75,1.77,1.68,1.68,1.68,25205610
2019/11/11,1.69,1.69,1.61,1.63,1.63,12632290
2019/11/12,1.65,1.7,1.63,1.69,1.69,8662000
2019/11/13,1.68,1.69,1.63,1.64,1.64,7683944
2019/11/14,1.67,1.67,1.62,1.63,1.63,8720500
2019/11/15,1.63,1.65,1.62,1.63,1.63,5096964
2019/11/18,1.63,1.66,1.58,1.59,1.59,8769000
2019/11/19,1.61,1.66,1.59,1.64,1.64,11433500
2019/11/20,1.63,1.64,1.59,1.61,1.61,8729500
2019/11/21,1.59,1.62,1.58,1.6,1.6,10556030
2019/11/22,1.6,1.62,1.52,1.54,1.54,16783500
2019/11/25,1.56,1.58,1.49,1.51,1.51,26623520
2019/11/26,1.5,1.68,1.5,1.57,1.57,136509900
2019/11/27,1.6,1.61,1.49,1.5,1.5,56516650
2019/11/28,1.49,1.5,1.43,1.44,1.44,25357480
2019/11/29,1.44,1.47,1.43,1.44,1.44,8981060
2019/12/2,1.43,1.45,1.32,1.37,1.37,26224600
2019/12/3,1.35,1.44,1.35,1.43,1.43,18200990
2019/12/4,1.39,1.45,1.38,1.41,1.41,15779460
2019/12/5,1.42,1.43,1.4,1.4,1.4,3923000
2019/12/6,1.41,1.43,1.38,1.39,1.39,5734000
2019/12/9,1.39,1.46,1.39,1.42,1.42,12131210
2019/12/10,1.41,1.44,1.4,1.41,1.41,9716500
2019/12/11,1.43,1.43,1.37,1.41,1.41,10246500
2019/12/12,1.41,1.46,1.38,1.39,1.39,17744000
2019/12/13,1.4,1.46,1.4,1.44,1.44,11215230
2019/12/16,1.44,1.48,1.43,1.43,1.43,12122000
2019/12/17,1.42,1.6,1.42,1.53,1.53,48385500
2019/12/18,1.55,1.56,1.49,1.51,1.51,12972740
2019/12/19,1.52,1.52,1.46,1.5,1.5,7475878
2019/12/20,1.5,1.5,1.47,1.47,1.47,6950000
2019/12/23,1.47,1.5,1.45,1.47,1.47,5155500
2019/12/24,1.48,1.48,1.45,1.47,1.47,2799000
2019/12/27,1.48,1.56,1.47,1.49,1.49,17441860
2019/12/30,1.49,1.51,1.47,1.5,1.5,5609476
2019/12/31,1.74,1.79,1.61,1.64,1.64,60283500
2020/1/2,1.65,1.67,1.61,1.62,1.62,15297000
2020/1/3,1.64,1.64,1.57,1.57,1.57,19911000
2020/1/6,1.58,1.58,1.53,1.55,1.55,12686500
2020/1/7,1.56,1.57,1.53,1.55,1.55,7645450
2020/1/8,1.53,1.55,1.49,1.51,1.51,12307500
2020/1/9,1.53,1.59,1.52,1.55,1.55,14654100
2020/1/10,1.56,1.58,1.54,1.57,1.57,7759892
2020/1/13,1.56,1.77,1.56,1.74,1.74,55791750
2020/1/14,1.77,1.82,1.69,1.73,1.73,36067500
2020/1/15,1.74,1.92,1.72,1.9,1.9,90097000
2020/1/16,1.92,1.99,1.84,1.97,1.97,42051230
2020/1/17,1.98,2.07,1.95,2.03,2.03,58426970
2020/1/20,2.07,2.08,1.87,1.88,1.88,39345000
2020/1/21,1.86,1.86,1.78,1.78,1.78,29883400
2020/1/22,1.81,1.85,1.72,1.83,1.83,24210500
2020/1/23,1.79,1.8,1.7,1.75,1.75,15427500
2020/1/24,1.74,1.74,1.7,1.71,1.71,3946500
2020/1/29,1.58,1.65,1.57,1.61,1.61,15118000
2020/1/30,1.59,1.64,1.45,1.48,1.48,16561500
2020/1/31,1.5,1.54,1.48,1.51,1.51,10109000
2020/2/3,1.49,1.59,1.46,1.57,1.57,17705430
2020/2/4,1.57,1.64,1.57,1.6,1.6,11304370
2020/2/5,1.63,1.64,1.56,1.6,1.6,13681500
2020/2/6,1.61,1.64,1.56,1.58,1.58,22039880
2020/2/7,1.58,1.88,1.57,1.85,1.85,82921500
2020/2/10,1.8,1.93,1.79,1.85,1.85,32704500
2020/2/11,1.84,1.89,1.77,1.78,1.78,18932500
2020/2/12,1.78,1.83,1.75,1.83,1.83,14382640
2020/2/13,1.83,1.98,1.81,1.92,1.92,41970000
2020/2/14,1.95,1.97,1.88,1.89,1.89,14174500
2020/2/17,1.88,1.97,1.88,1.9,1.9,12870500
2020/2/18,1.91,1.92,1.84,1.84,1.84,16939500
2020/2/19,1.84,1.95,1.82,1.92,1.92,19321500
2020/2/20,1.94,2.22,1.9,2.19,2.19,113328100
2020/2/21,2.15,2.27,2.08,2.12,2.12,70611000
2020/2/24,2.12,2.25,2.09,2.22,2.22,42624500
2020/2/25,2.18,2.22,2.03,2.11,2.11,44886000
2020/2/26,2.06,2.14,2.06,2.07,2.07,14114500
2020/2/27,2.05,2.12,2.05,2.06,2.06,15092500
2020/2/28,2,2.02,1.8,1.84,1.84,47821000
2020/3/2,1.82,1.9,1.81,1.84,1.84,30217500
2020/3/3,1.88,1.91,1.78,1.78,1.78,30881020
2020/3/4,1.77,1.86,1.75,1.78,1.78,21115500
2020/3/5,1.81,1.84,1.79,1.82,1.82,13312870
2020/3/6,1.8,1.83,1.77,1.8,1.8,10215000
2020/3/9,1.75,1.76,1.67,1.69,1.69,27760000
2020/3/10,1.73,1.76,1.64,1.72,1.72,17496500
2020/3/11,1.73,1.84,1.72,1.77,1.77,18107000
2020/3/12,1.73,1.75,1.65,1.72,1.72,18439500
2020/3/13,1.59,1.78,1.57,1.77,1.77,30487000
2020/3/16,1.76,1.77,1.63,1.65,1.65,15329230
2020/3/17,1.65,1.69,1.58,1.62,1.62,18863000
2020/3/18,1.64,1.68,1.48,1.49,1.49,21393500
2020/3/19,1.52,1.55,1.37,1.38,1.38,30901190
2020/3/20,1.38,1.48,1.38,1.45,1.45,16379500
2020/3/23,1.4,1.48,1.39,1.41,1.41,11881500
2020/3/24,1.45,1.51,1.45,1.49,1.49,7592235
2020/3/25,1.54,1.61,1.51,1.6,1.6,14983800
2020/3/26,1.63,1.64,1.57,1.63,1.63,10400500
2020/3/27,1.67,1.69,1.5,1.5,1.5,42756000
2020/3/30,1.45,1.46,1.39,1.43,1.43,20001500
2020/3/31,1.47,1.48,1.44,1.48,1.48,6264000
2020/4/1,1.46,1.52,1.44,1.45,1.45,7677500
2020/4/2,1.42,1.5,1.42,1.48,1.48,4704500
2020/4/3,1.47,1.52,1.47,1.49,1.49,4278500
2020/4/6,1.49,1.5,1.43,1.47,1.47,6168000
2020/4/7,1.49,1.54,1.49,1.52,1.52,10808500
2020/4/8,1.49,1.52,1.49,1.51,1.51,5788686
2020/4/9,1.51,1.56,1.51,1.51,1.51,11345500
2020/4/14,1.51,1.52,1.44,1.46,1.46,14725000
2020/4/15,1.47,1.49,1.39,1.41,1.41,22300000
2020/4/16,1.4,1.42,1.39,1.41,1.41,9554000
2020/4/17,1.43,1.46,1.43,1.43,1.43,8738000
2020/4/20,1.43,1.44,1.4,1.44,1.44,5149000
2020/4/21,1.42,1.42,1.39,1.39,1.39,5626500
2020/4/22,1.38,1.45,1.38,1.42,1.42,6337928
2020/4/23,1.44,1.45,1.4,1.42,1.42,2726000
2020/4/24,1.43,1.43,1.4,1.4,1.4,2772500
2020/4/27,1.41,1.43,1.39,1.41,1.41,4875500
2020/4/28,1.39,1.42,1.39,1.41,1.41,2794000
2020/4/29,1.4,1.45,1.4,1.43,1.43,4544000
2020/5/4,1.4,1.45,1.39,1.41,1.41,5769500
2020/5/5,1.4,1.41,1.38,1.4,1.4,6079000
2020/5/6,1.4,1.45,1.4,1.43,1.43,14848500
2020/5/7,1.43,1.56,1.42,1.55,1.55,31188000
2020/5/8,1.55,1.59,1.51,1.54,1.54,19579190
2020/5/11,1.55,1.59,1.54,1.55,1.55,13113830
2020/5/12,1.54,1.54,1.52,1.53,1.53,3199500
2020/5/13,1.51,1.52,1.48,1.51,1.51,5837500
2020/5/14,1.5,1.51,1.46,1.5,1.5,4273500
2020/5/15,1.5,1.64,1.48,1.55,1.55,31330480
2020/5/18,1.56,1.56,1.5,1.52,1.52,7751000
2020/5/19,1.52,1.57,1.52,1.55,1.55,11348960
2020/5/20,1.55,1.64,1.53,1.62,1.62,24436000
2020/5/21,1.63,1.67,1.53,1.54,1.54,21399500
2020/5/22,1.51,1.52,1.42,1.44,1.44,18199000
2020/5/25,1.44,1.48,1.42,1.47,1.47,4405000
2020/5/26,1.48,1.51,1.46,1.46,1.46,6547000
2020/5/27,1.47,1.47,1.43,1.44,1.44,4220400
2020/5/28,1.44,1.46,1.4,1.41,1.41,8604500
2020/5/29,1.41,1.47,1.41,1.44,1.44,6892500
2020/6/1,1.46,1.48,1.45,1.47,1.47,4858500
2020/6/2,1.47,1.55,1.47,1.53,1.53,12732500
2020/6/3,1.55,1.57,1.49,1.5,1.5,9533000
2020/6/4,1.51,1.52,1.48,1.5,1.5,6714000
2020/6/5,1.5,1.61,1.5,1.58,1.58,31963480
2020/6/8,1.62,1.63,1.56,1.58,1.58,11413000
2020/6/9,1.58,1.7,1.58,1.61,1.61,35592000
2020/6/10,1.62,1.63,1.56,1.59,1.59,8725500
2020/6/11,1.59,1.64,1.56,1.57,1.57,17137000
2020/6/12,1.54,1.73,1.52,1.67,1.67,48436500
2020/6/15,1.68,1.79,1.6,1.61,1.61,42158000
2020/6/16,1.65,1.68,1.62,1.64,1.64,16216500
2020/6/17,1.66,1.66,1.59,1.63,1.63,9087500
2020/6/18,1.63,1.63,1.57,1.57,1.57,15771500
2020/6/19,1.59,1.65,1.52,1.52,1.52,43653953
2020/6/22,1.54,1.55,1.5,1.51,1.51,17021330
2020/6/23,1.51,1.54,1.49,1.53,1.53,4694715
2020/6/24,1.53,1.6,1.53,1.55,1.55,11173070
2020/6/26,1.55,1.57,1.52,1.53,1.53,7158500
2020/6/29,1.52,1.55,1.5,1.51,1.51,10850500
2020/6/30,1.53,1.53,1.48,1.52,1.52,12730500
2020/7/2,1.54,1.56,1.5,1.54,1.54,10840500
2020/7/3,1.54,1.56,1.51,1.54,1.54,10842000
2020/7/6,1.54,1.68,1.54,1.66,1.66,42856400
2020/7/7,1.68,1.72,1.6,1.61,1.61,22519080
2020/7/8,1.62,1.75,1.6,1.75,1.75,45964770
2020/7/9,1.79,1.96,1.78,1.84,1.84,93818500
2020/7/10,1.82,1.92,1.78,1.82,1.82,32177500
2020/7/13,1.84,1.87,1.76,1.84,1.84,27963500
2020/7/14,1.82,1.84,1.7,1.73,1.73,23532000
2020/7/15,1.75,1.77,1.66,1.68,1.68,19207500
2020/7/16,1.67,1.69,1.56,1.57,1.57,24108400
2020/7/17,1.59,1.61,1.56,1.59,1.59,9248000
2020/7/20,1.59,1.62,1.53,1.57,1.57,22059500
2020/7/21,1.58,1.65,1.58,1.64,1.64,16684000
2020/7/22,1.63,1.65,1.56,1.56,1.56,12062000
2020/7/23,1.58,1.6,1.52,1.56,1.56,12248500
2020/7/24,1.54,1.54,1.47,1.52,1.52,19739500
2020/7/27,1.52,1.52,1.48,1.49,1.49,5844000
2020/7/28,1.5,1.53,1.49,1.51,1.51,4610500
2020/7/29,1.51,1.54,1.5,1.53,1.53,6584500
2020/7/30,1.53,1.56,1.51,1.51,1.51,5438000
2020/7/31,1.52,1.62,1.52,1.58,1.58,20234650
2020/8/3,1.6,1.68,1.6,1.63,1.63,18189900
2020/8/4,1.63,1.65,1.59,1.62,1.62,8766362
2020/8/5,1.61,1.62,1.58,1.6,1.6,6558000
2020/8/6,1.62,1.62,1.56,1.59,1.59,11427500
2020/8/7,1.57,1.64,1.56,1.63,1.63,12597500
2020/8/10,1.63,1.64,1.58,1.6,1.6,5833000
2020/8/11,1.63,1.63,1.58,1.61,1.61,6273500
2020/8/12,1.6,1.61,1.56,1.59,1.59,6935500
2020/8/13,1.6,1.62,1.58,1.6,1.6,4498337
2020/8/14,1.6,1.61,1.58,1.59,1.59,2601000
2020/8/17,1.6,1.6,1.57,1.58,1.58,4260500
2020/8/18,1.6,1.61,1.58,1.6,1.6,4650000
2020/8/19,1.59,1.59,1.56,1.57,1.57,4599000
2020/8/20,1.57,1.57,1.52,1.53,1.53,10287000
